instrument,base,rate,volume,value,date
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.662680
TSLA,USD,609,2,1218,2021-06-14 12:31:27.664679
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.667678
TSLA,USD,609,2,1218,2021-06-14 12:31:27.670677
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.672665
TSLA,USD,609,2,1218,2021-06-14 12:31:27.675676
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.677675
TSLA,USD,609,2,1218,2021-06-14 12:31:27.680674
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.683673
TSLA,USD,609,2,1218,2021-06-14 12:31:27.686686
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.689218
TSLA,USD,609,2,1218,2021-06-14 12:31:27.691234
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.694208
TSLA,USD,609,2,1218,2021-06-14 12:31:27.696914
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.698929
TSLA,USD,609,2,1218,2021-06-14 12:31:27.701928
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.704861
TSLA,USD,609,2,1218,2021-06-14 12:31:27.706874
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.709873
TSLA,USD,609,2,1218,2021-06-14 12:31:27.713093
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.715106
TSLA,USD,609,2,1218,2021-06-14 12:31:27.718091
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.720948
TSLA,USD,609,2,1218,2021-06-14 12:31:27.723417
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.725430
TSLA,USD,609,2,1218,2021-06-14 12:31:27.728429
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.731540
TSLA,USD,609,2,1218,2021-06-14 12:31:27.733556
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.736578
TSLA,USD,609,2,1218,2021-06-14 12:31:27.738591
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.741577
TSLA,USD,609,2,1218,2021-06-14 12:31:27.744589
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.747583
TSLA,USD,609,2,1218,2021-06-14 12:31:27.749585
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.752587
TSLA,USD,609,2,1218,2021-06-14 12:31:27.754586
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.757586
TSLA,USD,609,2,1218,2021-06-14 12:31:27.760579
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.762572
TSLA,USD,609,2,1218,2021-06-14 12:31:27.765580
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.768601
TSLA,USD,609,2,1218,2021-06-14 12:31:27.771157
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.773172
TSLA,USD,609,2,1218,2021-06-14 12:31:27.776170
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.778170
TSLA,USD,609,2,1218,2021-06-14 12:31:27.781459
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.784088
TSLA,USD,609,2,1218,2021-06-14 12:31:27.786104
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.789161
TSLA,USD,609,2,1218,2021-06-14 12:31:27.791177
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.794812
TSLA,USD,609,2,1218,2021-06-14 12:31:27.797598
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.799613
TSLA,USD,609,2,1218,2021-06-14 12:31:27.802700
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.804714
TSLA,USD,609,2,1218,2021-06-14 12:31:27.807714
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.811517
TSLA,USD,609,2,1218,2021-06-14 12:31:27.813533
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.816748
TSLA,USD,609,2,1218,2021-06-14 12:31:27.818763
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.821761
TSLA,USD,609,2,1218,2021-06-14 12:31:27.824761
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.826746
TSLA,USD,609,2,1218,2021-06-14 12:31:27.830028
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.832441
TSLA,USD,609,2,1218,2021-06-14 12:31:27.834455
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.837453
TSLA,USD,609,2,1218,2021-06-14 12:31:27.840439
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.842438
TSLA,USD,609,2,1218,2021-06-14 12:31:27.845451
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.847451
TSLA,USD,609,2,1218,2021-06-14 12:31:27.850561
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.852577
TSLA,USD,609,2,1218,2021-06-14 12:31:27.855576
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.858562
TSLA,USD,609,2,1218,2021-06-14 12:31:27.861005
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.863018
TSLA,USD,609,2,1218,2021-06-14 12:31:27.866017
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.869016
TSLA,USD,609,2,1218,2021-06-14 12:31:27.872001
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.874470
TSLA,USD,609,2,1218,2021-06-14 12:31:27.876486
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.879506
TSLA,USD,609,2,1218,2021-06-14 12:31:27.882164
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.884180
TSLA,USD,609,2,1218,2021-06-14 12:31:27.887166
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.890178
TSLA,USD,609,2,1218,2021-06-14 12:31:27.892792
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.895387
TSLA,USD,609,2,1218,2021-06-14 12:31:27.897404
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.900389
TSLA,USD,609,2,1218,2021-06-14 12:31:27.903386
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.906385
TSLA,USD,609,2,1218,2021-06-14 12:31:27.909384
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.912383
TSLA,USD,609,2,1218,2021-06-14 12:31:27.915099
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.918102
TSLA,USD,609,2,1218,2021-06-14 12:31:27.921113
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.923112
TSLA,USD,609,2,1218,2021-06-14 12:31:27.926395
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.928408
TSLA,USD,609,2,1218,2021-06-14 12:31:27.931393
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.935392
TSLA,USD,609,2,1218,2021-06-14 12:31:27.938394
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.943392
TSLA,USD,609,2,1218,2021-06-14 12:31:27.949390
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.953387
TSLA,USD,609,2,1218,2021-06-14 12:31:27.959386
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.962385
TSLA,USD,609,2,1218,2021-06-14 12:31:27.965385
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.969395
TSLA,USD,609,2,1218,2021-06-14 12:31:27.972932
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.975936
TSLA,USD,609,2,1218,2021-06-14 12:31:27.978933
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.981942
TSLA,USD,609,2,1218,2021-06-14 12:31:27.985931
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.988940
TSLA,USD,609,2,1218,2021-06-14 12:31:27.991930
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:27.995927
TSLA,USD,609,2,1218,2021-06-14 12:31:27.998928
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.001927
TSLA,USD,609,2,1218,2021-06-14 12:31:28.004926
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.007926
TSLA,USD,609,2,1218,2021-06-14 12:31:28.010925
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.013924
TSLA,USD,609,2,1218,2021-06-14 12:31:28.016923
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.019922
TSLA,USD,609,2,1218,2021-06-14 12:31:28.022921
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.024920
TSLA,USD,609,2,1218,2021-06-14 12:31:28.029917
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.031917
TSLA,USD,609,2,1218,2021-06-14 12:31:28.035146
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.037146
TSLA,USD,609,2,1218,2021-06-14 12:31:28.040146
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.043162
TSLA,USD,609,2,1218,2021-06-14 12:31:28.046161
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.049160
TSLA,USD,609,2,1218,2021-06-14 12:31:28.052160
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.054142
TSLA,USD,609,2,1218,2021-06-14 12:31:28.057157
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.063138
TSLA,USD,609,2,1218,2021-06-14 12:31:28.066138
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.069137
TSLA,USD,609,2,1218,2021-06-14 12:31:28.072134
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.074152
TSLA,USD,609,2,1218,2021-06-14 12:31:28.077151
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.079151
TSLA,USD,609,2,1218,2021-06-14 12:31:28.082144
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.085143
TSLA,USD,609,2,1218,2021-06-14 12:31:28.087143
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.090142
TSLA,USD,609,2,1218,2021-06-14 12:31:28.093127
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.095141
TSLA,USD,609,2,1218,2021-06-14 12:31:28.098140
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.100125
TSLA,USD,609,2,1218,2021-06-14 12:31:28.103450
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.106454
TSLA,USD,609,2,1218,2021-06-14 12:31:28.108961
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.110976
TSLA,USD,609,2,1218,2021-06-14 12:31:28.113975
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.116961
TSLA,USD,609,2,1218,2021-06-14 12:31:28.118960
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.122282
TSLA,USD,609,2,1218,2021-06-14 12:31:28.124964
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.127959
TSLA,USD,609,2,1218,2021-06-14 12:31:28.130957
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.132957
TSLA,USD,609,2,1218,2021-06-14 12:31:28.135957
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.138956
TSLA,USD,609,2,1218,2021-06-14 12:31:28.141947
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.144310
TSLA,USD,609,2,1218,2021-06-14 12:31:28.146325
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.149279
TSLA,USD,609,2,1218,2021-06-14 12:31:28.151291
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.154277
TSLA,USD,609,2,1218,2021-06-14 12:31:28.157290
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.159289
TSLA,USD,609,2,1218,2021-06-14 12:31:28.162288
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.164288
TSLA,USD,609,2,1218,2021-06-14 12:31:28.167272
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.170271
TSLA,USD,609,2,1218,2021-06-14 12:31:28.173290
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.176608
TSLA,USD,609,2,1218,2021-06-14 12:31:28.179149
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.181897
TSLA,USD,609,2,1218,2021-06-14 12:31:28.183913
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.187284
TSLA,USD,609,2,1218,2021-06-14 12:31:28.189797
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.191810
TSLA,USD,609,2,1218,2021-06-14 12:31:28.194808
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.196808
TSLA,USD,609,2,1218,2021-06-14 12:31:28.199807
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.203125
TSLA,USD,609,2,1218,2021-06-14 12:31:28.205127
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.208060
TSLA,USD,609,2,1218,2021-06-14 12:31:28.211060
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.213077
TSLA,USD,609,2,1218,2021-06-14 12:31:28.216057
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.218075
TSLA,USD,609,2,1218,2021-06-14 12:31:28.221056
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.223055
TSLA,USD,609,2,1218,2021-06-14 12:31:28.226054
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.228072
TSLA,USD,609,2,1218,2021-06-14 12:31:28.231071
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.234065
TSLA,USD,609,2,1218,2021-06-14 12:31:28.236069
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.239069
TSLA,USD,609,2,1218,2021-06-14 12:31:28.242067
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.244068
TSLA,USD,609,2,1218,2021-06-14 12:31:28.247047
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.250047
TSLA,USD,609,2,1218,2021-06-14 12:31:28.253046
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.255059
TSLA,USD,609,2,1218,2021-06-14 12:31:28.258044
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.260043
TSLA,USD,609,2,1218,2021-06-14 12:31:28.263042
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.266060
TSLA,USD,609,2,1218,2021-06-14 12:31:28.268059
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.271040
TSLA,USD,609,2,1218,2021-06-14 12:31:28.273058
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.276056
TSLA,USD,609,2,1218,2021-06-14 12:31:28.278037
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.281055
TSLA,USD,609,2,1218,2021-06-14 12:31:28.284036
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.286053
TSLA,USD,609,2,1218,2021-06-14 12:31:28.289052
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.291052
TSLA,USD,609,2,1218,2021-06-14 12:31:28.294051
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.297031
TSLA,USD,609,2,1218,2021-06-14 12:31:28.299049
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.302049
TSLA,USD,609,2,1218,2021-06-14 12:31:28.304029
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.307028
TSLA,USD,609,2,1218,2021-06-14 12:31:28.309028
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.312045
TSLA,USD,609,2,1218,2021-06-14 12:31:28.314026
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.317044
TSLA,USD,609,2,1218,2021-06-14 12:31:28.319043
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.322042
TSLA,USD,609,2,1218,2021-06-14 12:31:28.325056
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.327022
TSLA,USD,609,2,1218,2021-06-14 12:31:28.330034
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.333020
TSLA,USD,609,2,1218,2021-06-14 12:31:28.335019
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.338037
TSLA,USD,609,2,1218,2021-06-14 12:31:28.341031
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.344030
TSLA,USD,609,2,1218,2021-06-14 12:31:28.346030
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.349029
TSLA,USD,609,2,1218,2021-06-14 12:31:28.352018
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.354027
TSLA,USD,609,2,1218,2021-06-14 12:31:28.357026
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.359025
TSLA,USD,609,2,1218,2021-06-14 12:31:28.362025
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.365023
TSLA,USD,609,2,1218,2021-06-14 12:31:28.368022
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.370022
TSLA,USD,609,2,1218,2021-06-14 12:31:28.373021
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.376006
TSLA,USD,609,2,1218,2021-06-14 12:31:28.378006
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.381023
TSLA,USD,609,2,1218,2021-06-14 12:31:28.383004
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.386003
TSLA,USD,609,2,1218,2021-06-14 12:31:28.388002
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.391020
TSLA,USD,609,2,1218,2021-06-14 12:31:28.394019
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.396019
TSLA,USD,609,2,1218,2021-06-14 12:31:28.399017
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.401016
TSLA,USD,609,2,1218,2021-06-14 12:31:28.404016
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.407015
TSLA,USD,609,2,1218,2021-06-14 12:31:28.410014
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.412013
TSLA,USD,609,2,1218,2021-06-14 12:31:28.415012
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.417622
TSLA,USD,609,2,1218,2021-06-14 12:31:28.419622
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.422639
TSLA,USD,609,2,1218,2021-06-14 12:31:28.425630
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.427638
TSLA,USD,609,2,1218,2021-06-14 12:31:28.430637
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.433617
TSLA,USD,609,2,1218,2021-06-14 12:31:28.437617
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.441618
TSLA,USD,609,2,1218,2021-06-14 12:31:28.446615
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.449612
TSLA,USD,609,2,1218,2021-06-14 12:31:28.454613
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.457609
TSLA,USD,609,2,1218,2021-06-14 12:31:28.460608
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.463607
TSLA,USD,609,2,1218,2021-06-14 12:31:28.467626
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.470621
TSLA,USD,609,2,1218,2021-06-14 12:31:28.474604
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.478602
TSLA,USD,609,2,1218,2021-06-14 12:31:28.481602
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.484621
TSLA,USD,609,2,1218,2021-06-14 12:31:28.487620
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.490602
TSLA,USD,609,2,1218,2021-06-14 12:31:28.494597
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.497606
TSLA,USD,609,2,1218,2021-06-14 12:31:28.500596
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.503609
TSLA,USD,609,2,1218,2021-06-14 12:31:28.506593
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.508593
TSLA,USD,609,2,1218,2021-06-14 12:31:28.511592
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.514591
TSLA,USD,609,2,1218,2021-06-14 12:31:28.517609
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.520608
TSLA,USD,609,2,1218,2021-06-14 12:31:28.524588
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.526602
TSLA,USD,609,2,1218,2021-06-14 12:31:28.529600
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.532599
TSLA,USD,609,2,1218,2021-06-14 12:31:28.535598
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.538603
TSLA,USD,609,2,1218,2021-06-14 12:31:28.542596
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.545249
TSLA,USD,609,2,1218,2021-06-14 12:31:28.547265
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.550269
TSLA,USD,609,2,1218,2021-06-14 12:31:28.554027
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.556567
TSLA,USD,609,2,1218,2021-06-14 12:31:28.559580
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.561579
TSLA,USD,609,2,1218,2021-06-14 12:31:28.564578
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.567578
TSLA,USD,609,2,1218,2021-06-14 12:31:28.569577
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.572576
TSLA,USD,609,2,1218,2021-06-14 12:31:28.575575
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.578185
TSLA,USD,609,2,1218,2021-06-14 12:31:28.580692
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.583691
TSLA,USD,609,2,1218,2021-06-14 12:31:28.586690
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.588704
TSLA,USD,609,2,1218,2021-06-14 12:31:28.591689
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.594707
TSLA,USD,609,2,1218,2021-06-14 12:31:28.596701
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.599700
TSLA,USD,609,2,1218,2021-06-14 12:31:28.602699
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.604685
TSLA,USD,609,2,1218,2021-06-14 12:31:28.607929
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.610378
TSLA,USD,609,2,1218,2021-06-14 12:31:28.612377
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.616382
TSLA,USD,609,2,1218,2021-06-14 12:31:28.619068
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.621084
TSLA,USD,609,2,1218,2021-06-14 12:31:28.624168
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.626843
TSLA,USD,609,2,1218,2021-06-14 12:31:28.628858
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.632101
TSLA,USD,609,2,1218,2021-06-14 12:31:28.634117
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.637260
TSLA,USD,609,2,1218,2021-06-14 12:31:28.639960
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.641976
TSLA,USD,609,2,1218,2021-06-14 12:31:28.644974
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.647963
TSLA,USD,609,2,1218,2021-06-14 12:31:28.650384
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.653063
TSLA,USD,609,2,1218,2021-06-14 12:31:28.655078
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.658110
TSLA,USD,609,2,1218,2021-06-14 12:31:28.660125
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.663138
TSLA,USD,609,2,1218,2021-06-14 12:31:28.665876
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.667892
TSLA,USD,609,2,1218,2021-06-14 12:31:28.670928
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.672944
TSLA,USD,609,2,1218,2021-06-14 12:31:28.675943
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.678941
TSLA,USD,609,2,1218,2021-06-14 12:31:28.681471
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.683484
TSLA,USD,609,2,1218,2021-06-14 12:31:28.686469
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.688482
TSLA,USD,609,2,1218,2021-06-14 12:31:28.691481
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.694613
TSLA,USD,609,2,1218,2021-06-14 12:31:28.696629
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.699730
TSLA,USD,609,2,1218,2021-06-14 12:31:28.701743
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.704742
TSLA,USD,609,2,1218,2021-06-14 12:31:28.708068
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.710084
TSLA,USD,609,2,1218,2021-06-14 12:31:28.713118
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.715131
TSLA,USD,609,2,1218,2021-06-14 12:31:28.718117
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.720129
TSLA,USD,609,2,1218,2021-06-14 12:31:28.723129
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.726124
TSLA,USD,609,2,1218,2021-06-14 12:31:28.728127
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.731184
TSLA,USD,609,2,1218,2021-06-14 12:31:28.733199
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.736148
TSLA,USD,609,2,1218,2021-06-14 12:31:28.739288
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.741711
TSLA,USD,609,2,1218,2021-06-14 12:31:28.744712
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.746710
TSLA,USD,609,2,1218,2021-06-14 12:31:28.749736
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.751721
TSLA,USD,609,2,1218,2021-06-14 12:31:28.754897
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.756913
TSLA,USD,609,2,1218,2021-06-14 12:31:28.760051
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.762064
TSLA,USD,609,2,1218,2021-06-14 12:31:28.765064
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.767725
TSLA,USD,609,2,1218,2021-06-14 12:31:28.770727
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.773134
TSLA,USD,609,2,1218,2021-06-14 12:31:28.775150
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.778191
TSLA,USD,609,2,1218,2021-06-14 12:31:28.780203
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.783202
TSLA,USD,609,2,1218,2021-06-14 12:31:28.786065
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.788081
TSLA,USD,609,2,1218,2021-06-14 12:31:28.791264
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.793279
TSLA,USD,609,2,1218,2021-06-14 12:31:28.796247
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.798807
TSLA,USD,609,2,1218,2021-06-14 12:31:28.801809
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.803821
TSLA,USD,609,2,1218,2021-06-14 12:31:28.806819
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.809491
TSLA,USD,609,2,1218,2021-06-14 12:31:28.811507
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.814591
TSLA,USD,609,2,1218,2021-06-14 12:31:28.817591
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.820012
TSLA,USD,609,2,1218,2021-06-14 12:31:28.822842
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.824857
TSLA,USD,609,2,1218,2021-06-14 12:31:28.827973
AAPL,USD,993.232,4,3972.928,2021-06-14 12:31:28.829989
